split,id,source_id,family,rule_class,negative_type,existing_source_ok,rule_certified,missing_rule_cert_count,missing_rule_cert_fields,adapter_exact_wrong_certificate,raw_output_collected_without_labels,locked_before_answer_audit,labels_joined_after_collection_from_public_train,weak_gate_rows_used_for_training,full_gate_rows_used_for_training,target_style,certification_grade
train,v439_v435e_hard_negative_0b16458a,0b16458a,bit_manipulation,bit_adapter_exact_wrong,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_00c032a8,00c032a8,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_017a871e,017a871e,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_01b2aa67,01b2aa67,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_01ef1e3e,01ef1e3e,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_02664ad5,02664ad5,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_02c15453,02c15453,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_02e871e4,02e871e4,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_035c4c40,035c4c40,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_042f1e53,042f1e53,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0454705a,0454705a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_05109055,05109055,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_053f4545,053f4545,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_055a8b01,055a8b01,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_06083e68,06083e68,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_065f9dea,065f9dea,equation_transform,equation_numeric_operator_to_symbolic,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_078df00e,078df00e,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_07aef27f,07aef27f,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_08111d57,08111d57,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_083ed8fe,083ed8fe,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0a3ee7c7,0a3ee7c7,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0a94b2de,0a94b2de,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0b0a3643,0b0a3643,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0babcba2,0babcba2,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0bcffccd,0bcffccd,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0c0683c3,0c0683c3,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0c0c6320,0c0c6320,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0c30f561,0c30f561,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0c8a8a16,0c8a8a16,equation_transform,equation_numeric_operator_to_symbolic,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0cdb0aae,0cdb0aae,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0cf301cf,0cf301cf,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0d2e94ff,0d2e94ff,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0d542478,0d542478,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0dce4039,0dce4039,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0df82d52,0df82d52,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0e2d6796,0e2d6796,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0e3307ba,0e3307ba,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0e375364,0e375364,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0f6436da,0f6436da,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_0f8452df,0f8452df,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_10552d46,10552d46,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_10a94678,10a94678,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_10b71e8a,10b71e8a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_10fdae00,10fdae00,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1153ce4a,1153ce4a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_11e77bf9,11e77bf9,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_124db55f,124db55f,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_12734c90,12734c90,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1342687b,1342687b,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_141a881e,141a881e,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_14d4d68e,14d4d68e,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1520013c,1520013c,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1545b8f1,1545b8f1,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_156e8c2c,156e8c2c,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_157228d7,157228d7,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_15950a46,15950a46,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_162ff61a,162ff61a,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_16699d43,16699d43,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_16cf827a,16cf827a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_16ddcf94,16ddcf94,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_177f0c22,177f0c22,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_17d40290,17d40290,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_17d62f7a,17d62f7a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_17fe003b,17fe003b,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_180ddd62,180ddd62,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
