id,subtype,rule_class,status,prediction,answer,baseline_prediction,verified_by_weak_label,incorrect_by_weak_label,promotable_after_class_gate,query,example_count,candidate_program_count,unique_prediction_count,proof,candidate_source
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
09d5ee68,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,!?'!,|:>>,False,False,False,|:*>>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
00457d26,equation_symbolic_punct,symbolic_char_transducer,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,no_global_mapping,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_position_template,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_operator_index_template,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
00457d26,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_reverse_drop_operator,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
00457d26,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,@&,[[!',False,False,False,[[-!',4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
518deb39,equation_symbolic_punct,symbolic_char_transducer,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,no_global_mapping,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_position_template,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_operator_index_template,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
518deb39,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_reverse_drop_operator,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
518deb39,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,$,{}$>,False,False,False,$$-<>,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
82109e34,equation_symbolic_punct,symbolic_char_transducer,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,no_global_mapping,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_position_template,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_operator_index_template,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
82109e34,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_reverse_drop_operator,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
82109e34,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,-@>,'^^^',False,False,False,'^-^^,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e1728524,equation_numeric_operator,v274_guarded_numeric_query_operator_unseen,abstain,,1089,0,False,False,False,99/99,5,0,0,query_op='/' not present in examples,v274_guarded_numeric_postprocessor
e1728524,equation_numeric_operator,numeric_same_operator_extended,abstain,,1089,0,False,False,False,99/99,5,0,0,same_operator_examples=0 below_min=2,v278_numeric_same_operator
e1728524,equation_numeric_operator,v299_same_operator_unique_numeric_dsl,abstain,,1089,0,False,False,False,99/99,5,0,0,query_op='/' absent from examples,v299_numeric_dsl
e1728524,equation_numeric_operator,v299_all_numeric_examples_unique_dsl,abstain,,1089,0,False,False,False,99/99,5,0,0,unique_prediction_count=0; candidate_rules=0,v299_numeric_dsl
e1728524,equation_numeric_operator,v299_conventional_operator_prior_unique,abstain,,1089,0,False,False,False,99/99,5,16,2,unique_prediction_count=2; candidate_rules=16,v299_numeric_dsl
e3bf0c2c,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
e3bf0c2c,equation_symbolic_punct,symbolic_char_transducer,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,no_global_mapping,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_position_template,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_reverse_drop_operator,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
e3bf0c2c,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,"""`",@`',False,False,False,@`}'',5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
fdbdf50c,equation_symbolic_punct,symbolic_char_transducer,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,no_global_mapping,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_position_template,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_reverse_drop_operator,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_left_only,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_right_only,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_right_left,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_left_reverse_right,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_reverse_left_right,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_right_reverse_left,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_reverse_right_left,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
fdbdf50c,equation_symbolic_punct,symbolic_variable_operator_operator_between_reversed,abstain,,"-\""",|?|,False,False,False,|\-?|,5,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
47c1d8f5,equation_symbolic_punct,v274_guarded_numeric_not_numeric_query,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,query is not a numeric binary expression,v274_guarded_numeric_postprocessor
47c1d8f5,equation_symbolic_punct,symbolic_char_transducer,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,no_global_mapping,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,delete_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,keep_char_sets=; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,markers=''; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_position_template,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,nonuniform_rhs_lengths,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_operator_index_template,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,programs=; unique_prediction_count=0,v278_symbolic_pbe
47c1d8f5,equation_symbolic_punct,symbolic_variable_operator_drop_operator,abstain,,]%],/`%`,False,False,False,/`#%`,4,0,0,one_or_more_examples_have_no_matching_split; split_counts=0,v324_variable_operator_symbolic
