key,count,answer_count,family_count,subcategory_count,answers_preview,families,subcategories,ids_preview,template_preview
1706b11723adea61ae24733e06a123fad972dd7cb2d6119373b89537bd6d3692,7,7,1,1,00100000|00101100|01010101|01010110|11000000|11010001|11111000,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_074b03e11126c1f4|v534_huikang_synth_cho_0dff13a0ebd2b825|v534_huikang_synth_cho_316caaf372836f26|v534_huikang_synth_cho_3d5a6745072ce1bc|v534_huikang_synth_cho_8e71ba68583d5f2a|v534_huikang_synth_cho_9a2177a9a2389e92|v534_huikang_synth_cho_de39421243dfa983,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not shl(<num>), not rot(<num>), shl(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
27ecae0c0ffe8adce00e8f131979a6041ad3245355c25e23760763009cb6850b,7,7,1,1,00010100|01000000|01001000|10000000|10100000|11000000|11011000,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_25fe7120c1964428|v534_huikang_synth_cho_3706a0229d046b4f|v534_huikang_synth_cho_7c9fb30c7673618f|v534_huikang_synth_cho_7ee1828dcd917534|v534_huikang_synth_cho_8793df4328f4293c|v534_huikang_synth_cho_de55a93ba514b0e0|v534_huikang_synth_cho_12f3c6464633d05a,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not shl(<num>), shl(<num>), rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride bit"
2bcf6c0a5896229f0c6607ba3bbdcd8d73aa344f15a2cc98ca2f692e9623d634,7,7,1,1,01000110|01010011|10110100|11000110|11001110|11110011|11111010,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_2f7c147ff6b6a9db|v534_huikang_synth_maj_4ed33ee9b232ae62|v534_huikang_synth_maj_d2c3ed198a4119bb|v534_huikang_synth_maj_174cf5e98bfabb75|v534_huikang_synth_maj_24c7f549d73c717a|v534_huikang_synth_maj_69b8a3970c44bdab|v534_huikang_synth_maj_cbd7c2b6ccaa39c7,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(rot(<num>), not rot(<num>), not rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
541d1177127f7b9bdf831d0cbc16cb829cec808191a8d8a1cd848c43f33a288b,7,6,1,1,01111111|10101010|10101011|10110010|11001110|11010111,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_00fe85b72ab07c93|v534_huikang_synth_cho_36a98d82845b3559|v534_huikang_synth_cho_6133875b37cf5ca0|v534_huikang_synth_cho_862067121ab89c53|v534_huikang_synth_cho_ccf34772d65f6b5e|v534_huikang_synth_cho_4e4074b220cea190|v534_huikang_synth_cho_c82c37125bb099dc,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(rot(<num>), not shr(<num>), not rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
6fcd0c39e436726bd8ddcf297ea53dd39058addd2dfccff6e40c71623e9cb74d,7,7,1,1,00100110|00101000|01100011|10000101|10100010|10110110|11010010,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_4406a70106153fc1|v534_huikang_synth_cho_79c842b81203dbc7|v534_huikang_synth_cho_88862e1aa6518e2a|v534_huikang_synth_cho_cf517cc71e6bf34f|v534_huikang_synth_cho_d6be973972f83213|v534_huikang_synth_cho_3fd26fbde12daae4|v534_huikang_synth_cho_3fd8997f87f67942,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not rot(<num>), shl(<num>), not rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
769e014f7135018491af4390eb1c76ed54b49d4aba833e0bf7b0c0dd0878c50d,7,7,1,1,00010010|00110001|00110100|01100000|10000010|10000110|10100010,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_073bd964a2c2eaa6|v534_huikang_synth_cho_4e60830607b2c312|v534_huikang_synth_cho_557c7e1ee3e8098e|v534_huikang_synth_cho_9ec5d00ab48823ef|v534_huikang_synth_cho_a8a12a9224f000f7|v534_huikang_synth_cho_b33bb83854b083f8|v534_huikang_synth_cho_d9099548059c36e7,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not rot(<num>), not rot(<num>), rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
97e7df59de089039810dd2e8b6eb76a814ba944f1fa75561580f414a22356836,7,7,1,1,00001101|00010010|00101110|01000110|10001001|10001101|11011111,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_53efc10301149695|v534_huikang_synth_cho_5c483ded323057e7|v534_huikang_synth_cho_809a7598690c3d96|v534_huikang_synth_cho_ac9036e69551c2eb|v534_huikang_synth_cho_b4018b8d44880515|v534_huikang_synth_cho_d81bc798e3bfdfc3|v534_huikang_synth_cho_f322a6e3a8b4e957,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(rot(<num>), not rot(<num>), not shl(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
f77d16dd1ede351cbb95b39fc288eea17b53e811d9ffe7ff9fc80542d0031935,7,7,1,1,00011000|00011011|00111000|01001000|10010010|11010000|11010110,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_03e6c99d1d1fb557|v534_huikang_synth_maj_57676da316d1631a|v534_huikang_synth_maj_8189043e2b0d282f|v534_huikang_synth_maj_9cd5c42e4beda7f7|v534_huikang_synth_maj_9e32937c368a7931|v534_huikang_synth_maj_de36dbdd759b133c|v534_huikang_synth_maj_3785b77e7f9eaf2d,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not shl(<num>), shl(<num>), rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bit"
0b2f96e169ced454fdd4be90d547c6dd81c332f1c013eca1f60d5e0029f24e35,6,6,1,1,00000000|00000001|00010000|00110011|01000001|01100000,bit_manipulation,bit_konbu_high_confidence_trace,v534_konbu_high_203618d6657648fb|v534_konbu_high_614b35431dd4a652|v534_konbu_high_6a59d6aa02ac84c5|v534_konbu_high_b41ef59d1aeaff2d|v534_konbu_high_f7f328a397601f5e|v534_konbu_high_f919a5a30307a27e,"trace summary: infer the <num>-bit transformation from examples, then test candidate bit relations. source solver method=w_uni2, confidence=high, ambiguous_bits=<num>. rule vocabulary: bit rot shl shr xor and or not stri"
482dbf2fd0441cfb73fd7c690df2b186ab83f12527e22d53408a3882cf93fde2,6,5,1,1,00000000|00000001|00010001|10001000|10010010,bit_manipulation,bit_konbu_high_confidence_trace,v534_konbu_high_13024b24bbb3c2f4|v534_konbu_high_14e6cc89dde70d07|v534_konbu_high_cc62fed12b1cb96c|v534_konbu_high_fa871aa9dbc96b6e|v534_konbu_high_2ca574fd120e01a5|v534_konbu_high_3ef5690cbf680b83,"trace summary: infer the <num>-bit transformation from examples, then test candidate bit relations. source solver method=w_uni2, confidence=high, ambiguous_bits=<num>. rule vocabulary: bit rot shl shr xor and or not stri"
68e891ab8c99590e299c919fd5281ce44ccad06caac8dc5c645ddb8d9a5333b4,6,6,1,1,00011001|01101110|10100110|10110101|11100001|11111111,bit_manipulation,bit_konbu_high_confidence_trace,v534_konbu_high_016aa159005b9bef|v534_konbu_high_40c7988bc42e0638|v534_konbu_high_53032a122fef81ed|v534_konbu_high_983e0d20b810e1a0|v534_konbu_high_aad268ef78f9d14e|v534_konbu_high_bc72a2a70697eecd,"trace summary: infer the <num>-bit transformation from examples, then test candidate bit relations. source solver method=w_perm, confidence=high, ambiguous_bits=<num>. rule vocabulary: bit rot shl shr xor and or not stri"
7635d7a1dd6a661de777a13c00c248a11ac51ca392497bb3fd77a5b268d3780d,6,6,1,1,01010101|01011110|01111001|10100110|10101101|11100111,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_32fb12ab21af9892|v534_huikang_synth_maj_35fb593b3d0a3b2b|v534_huikang_synth_maj_814086829145954d|v534_huikang_synth_maj_9abb64236dd4e749|v534_huikang_synth_maj_aee4fc589f3940fc|v534_huikang_synth_maj_88faf5cb72bd48b6,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(shr(<num>), not rot(<num>), not shr(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
a824c1f261e1ea5aa1d7b0d57c47673e6a65ec0171fdf7779bdbedb149aaafe8,6,6,1,1,00100001|00110110|01000001|01110001|01110010|11110000,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_7a1bd8205928a38d|v534_huikang_synth_maj_89d55373da6a16d8|v534_huikang_synth_maj_b62551160a060b6d|v534_huikang_synth_maj_bf08b0abdd4d02a7|v534_huikang_synth_maj_e4af273d3c55ee80|v534_huikang_synth_maj_a89f45f067132b0c,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not rot(<num>), not shl(<num>), shl(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
ac20baf3b57b44ec172169f4632b3677a8607cb01414b626783af6b183e30281,6,6,1,1,00000011|00001011|00010010|00111001|01110111|11101110,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_200f7db7bd862f35|v534_huikang_synth_cho_201085376a769051|v534_huikang_synth_cho_7f5915b6ad772abc|v534_huikang_synth_cho_c7a7b66fa0e816ee|v534_huikang_synth_cho_f0f470c43559c1fa|v534_huikang_synth_cho_87e4f8d66c5ca4e4,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not rot(<num>), not rot(<num>), not rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not st"
bcd74fb62ae89a89d465e6f3fdc985735cdaa5b677f85855cf5b10d576406302,6,6,1,1,00000000|01100111|10000011|10101101|11101101|11110101,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_0280a2c7351b2fae|v534_huikang_synth_maj_098bf34bc62dcb03|v534_huikang_synth_maj_274ab2b06ed72f32|v534_huikang_synth_maj_659c571264586e2a|v534_huikang_synth_maj_93bd1f322013074b|v534_huikang_synth_maj_f5aea91210d68a73,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not rot(<num>), not rot(<num>), not rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not st"
ce705641a7ec18105f29a787cf38563fb7a32496e2f75d96ee87548128a62f94,6,6,1,1,00001001|00101010|01000011|01001000|01010100|10001001,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_2048223bc10f5e5c|v534_huikang_synth_maj_271a0d3402b0a4cb|v534_huikang_synth_maj_531957c1a2eb27a0|v534_huikang_synth_maj_afa66c5705e64dac|v534_huikang_synth_maj_dd699f22d62d35b3|v534_huikang_synth_maj_f0e3e311a1b52f6c,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(shl(<num>), not rot(<num>), shr(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bit"
d5594f76622e2fa10b68ee97126319100e6e21fd31c3cf669aa5dc569af2fd25,6,6,1,1,00000011|00001111|00010101|00100011|00100101|01001011,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_11543444ef22f11c|v534_huikang_synth_maj_2fae234dc9b35cf7|v534_huikang_synth_maj_44bce4f0e21c3255|v534_huikang_synth_maj_56a813f0dcb90580|v534_huikang_synth_maj_7e6b4a15ad264468|v534_huikang_synth_maj_8f1f8eced3a9c61e,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not rot(<num>), shr(<num>), rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bit"
db64f25d92084ccba6743fade5dd7d9a6c47c5cac141a22a1771c19cf0031b14,6,5,1,1,00000000|01101000|10000011|10001000|11010111,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_17705245f56d6476|v534_huikang_synth_maj_42d12a8624454008|v534_huikang_synth_maj_9e1a8d518431f063|v534_huikang_synth_maj_a7b9a6d633d02c51|v534_huikang_synth_maj_ab39b94905af2e21|v534_huikang_synth_maj_6d43b801ed5f1b38,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(rot(<num>), not rot(<num>), rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bit"
ddf8e243a3076ac7da06a634e2ae3bca2e343a729afa0037d3e542268d19f49e,6,6,1,1,00000000|00000110|00100110|00110100|01101100|11000100,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_04358950a8c34d3d|v534_huikang_synth_maj_7449b88ec7b05504|v534_huikang_synth_maj_c7fcbd48bdff8482|v534_huikang_synth_maj_8a7eea277241b2e7|v534_huikang_synth_maj_bde6b216315e0e2a|v534_huikang_synth_maj_dd9a5dbfda14947a,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(shr(<num>), shl(<num>), rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bitsum "
e13f601f930b97fdf846eadd025d9d10503f006bb24c98e9ac9d7f80c0e3b6c9,6,6,1,1,00000011|00011101|01000000|01110101|11010101|11111111,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_008c4da4ceccbd70|v534_huikang_synth_cho_0f56e4f47cc6a6d6|v534_huikang_synth_cho_91b03b55e2d05525|v534_huikang_synth_cho_bef726d234bd04aa|v534_huikang_synth_cho_c1bf3acf8fd17168|v534_huikang_synth_cho_8ca7518e51fe4ea7,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not shr(<num>), rot(<num>), shr(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride bit"
fc7a3124a37212c22eb8bbba8b08bc1c7446d64a0f06314335a033f1517c2858,6,6,1,1,00111110|01011011|01110011|11000000|11010000|11111001,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_479074d433f28c7f|v534_huikang_synth_cho_5a26afc4def0f516|v534_huikang_synth_cho_d8ab5ba4d31e8785|v534_huikang_synth_cho_e1e76048a671c3d1|v534_huikang_synth_cho_f80265312ffce966|v534_huikang_synth_cho_fbccfd2a531a3682,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not rot(<num>), not rot(<num>), not shr(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not st"
0967b8cce07938817983379a45ed1d956167459af7d07a582eefe5b6315c6fed,5,5,1,1,00010110|00111100|01011001|10001101|10111100,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_185a0ff23dca12c1|v534_huikang_synth_maj_53d9f8997b5e0e4a|v534_huikang_synth_maj_5f8d55186ba15a37|v534_huikang_synth_maj_ed5e7da2429906ea|v534_huikang_synth_maj_fe910eb55a41c8ba,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(shr(<num>), not shr(<num>), not rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
12f095b79af9b7941917543b68c0f30e84fa897b2af4a35fbe47ad77e16e7f47,5,5,1,1,00110110|00111011|01111101|10000111|11001111,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_95114325d7f86c49|v534_huikang_synth_maj_bab6d0a22eae4d8d|v534_huikang_synth_maj_cc99896b272c0900|v534_huikang_synth_maj_1eefce87c0e57d00|v534_huikang_synth_maj_3fd1d9d1beaa5d3d,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(rot(<num>), not shl(<num>), shl(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride bit"
1396f85a120d38e9d123df62e5fc8172befa5410e996f443dbec282a8114bdcf,5,5,1,1,11100000|11100111|11101110|11110000|11110001,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_42d693741443ef64|v534_huikang_synth_maj_5748421a5845acd5|v534_huikang_synth_maj_96593e6083cff52c|v534_huikang_synth_maj_b114bfacfbc079ba|v534_huikang_synth_maj_cf733e8d19aeed3f,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not rot(<num>), not shr(<num>), not shr(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not st"
16a3485be0c2010d329ee1fffad8f71fec441d1cfd31052e03b4500e77d8770b,5,5,1,1,00010010|10000101|10010111|10011000|11111011,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_014dc5568d526d68|v534_huikang_synth_cho_31a80904fb1a6a1c|v534_huikang_synth_cho_9cf3cfcd20a6237d|v534_huikang_synth_cho_cd15ffb948c79404|v534_huikang_synth_cho_f80b39d56d2a04be,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not shr(<num>), not rot(<num>), not rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not st"
234983701d3c58c352d964a662a9a9e7ba182b0f080e94ff93923591299c5c0c,5,4,1,1,01100011|01111111|11110111|11111111,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_09c2da46b27c2cf8|v534_huikang_synth_cho_1b781a6dce649ae7|v534_huikang_synth_cho_6480d78a64508de2|v534_huikang_synth_cho_8dfa12d6e48d932b|v534_huikang_synth_cho_cc0dcd9f90d35fe1,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(not rot(<num>), not shl(<num>), not shl(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not st"
23a0251313ff46723db197416c223772dea9d754b1e551f5df6e80510d5900b3,5,5,1,1,00000000|00111010|01101011|10110111|11111111,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_1c600ad2ffb7d76b|v534_huikang_synth_maj_8f8dfe134197e261|v534_huikang_synth_maj_96102859931ffc6a|v534_huikang_synth_maj_725994bcbfad6e17|v534_huikang_synth_maj_7ddb9c48ab100457,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(not rot(<num>), rot(<num>), not rot(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
3b1d96236406108c9e4e4f11d239055fd51cc35205464183e431e41ff1b745ca,5,5,1,1,10110111|10111011|11100001|11111001|11111101,bit_manipulation,bit_huikang_synthetic_maj,v534_huikang_synth_maj_12ff356ac4914373|v534_huikang_synth_maj_705aa2c26d6b262a|v534_huikang_synth_maj_87b43db0797f883e|v534_huikang_synth_maj_8d55ab6002f41e41|v534_huikang_synth_maj_e7f7dd009e98bab6,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: maj(rot(<num>), not shr(<num>), not shr(<num>)). operator family: maj. rule vocabulary: bit rot shl shr xor and or not stride"
5727c9c6154c118e0ca84d0469744065eed2e6b4eb3b6f9108a10ee4c160a5d5,5,5,1,1,00000010|01011000|10010100|10011000|11111111,bit_manipulation,bit_huikang_synthetic_cho,v534_huikang_synth_cho_29871783c063d1a0|v534_huikang_synth_cho_907f1def9904e55f|v534_huikang_synth_cho_a4f7249f1ab9e910|v534_huikang_synth_cho_d2424927c4ec8922|v534_huikang_synth_cho_fcbcc1481319e668,"trace summary: infer a per-bit <num>-input transformation and verify it on all examples. rule: cho(shr(<num>), not rot(<num>), not rot(<num>)). operator family: cho. rule vocabulary: bit rot shl shr xor and or not stride"
