id,subtype,rule_class,status,prediction,answer,baseline_prediction,verified_by_weak_label,incorrect_by_weak_label,promotable_after_class_gate,query,example_count,candidate_program_count,unique_prediction_count,proof,candidate_source
ae6be599,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,#`,$?]$,False,False,False,$?+]$,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
8494aad3,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"""`#&","])<""",False,False,False,"])*<""",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
e3890bf7,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
d29e19a4,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
b06625c4,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
52be4988,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
99d6a3b5,equation_symbolic_punct,symbolic_cryptarithm_single_operator_digits_mul,candidate,?()<,?()<,(<)),True,False,True,(<%)),4,1,1,"ops={""%"": ""mul""}; map={""!"": 7, ""#"": 5, ""("": 6, "")"": 4, ""<"": 0, ""?"": 2, ""["": 9, ""^"": 1, ""`"": 8, ""{"": 3}",v329_symbolic_cryptarithm_cp_sat
2d3547af,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
28b0ff48,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
61557701,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,|&,'{),False,False,False,'{+{),4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
02902eb3,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_add,candidate,>},>/,!!$>,False,True,False,!!+$>,3,2,1,"ops={""*"": ""mul"", ""+"": ""add"", ""-"": ""sub_ab""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}; ops={""*"": ""mul"", ""+"": ""add"", ""-"": ""abs_diff""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}",v329_symbolic_cryptarithm_cp_sat
02902eb3,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_sub_ab,candidate,],>/,!!$>,False,True,False,!!+$>,3,2,1,"ops={""*"": ""mul"", ""+"": ""sub_ab"", ""-"": ""sub_ab""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}; ops={""*"": ""mul"", ""+"": ""sub_ab"", ""-"": ""abs_diff""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}",v329_symbolic_cryptarithm_cp_sat
02902eb3,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_abs_diff,candidate,],>/,!!$>,False,True,False,!!+$>,3,2,1,"ops={""*"": ""mul"", ""+"": ""abs_diff"", ""-"": ""sub_ab""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}; ops={""*"": ""mul"", ""+"": ""abs_diff"", ""-"": ""abs_diff""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}",v329_symbolic_cryptarithm_cp_sat
02902eb3,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_mul,candidate,/]&},>/,!!$>,False,True,False,!!+$>,3,2,1,"ops={""*"": ""mul"", ""+"": ""mul"", ""-"": ""sub_ab""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}; ops={""*"": ""mul"", ""+"": ""mul"", ""-"": ""abs_diff""}; map={""!"": 4, ""$"": 3, ""%"": 5, ""&"": 7, "")"": 9, ""/"": 1, "">"": 8, ""]"": 6, ""}"": 2}",v329_symbolic_cryptarithm_cp_sat
0d90736f,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,:,::)[,False,False,False,::-)[,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
294453b5,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,&(,##!),False,False,False,##-!),3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
57f6878e,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
d911e8e1,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
5f9f0ed7,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
c43b5a13,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_add,abstain,,)|,$):$,False,False,False,$)+:$,3,2,4,"ops={""+"": ""add"", ""-"": ""sub_ab""}; map={""$"": 7, ""&"": 8, ""("": 0, "")"": 2, ""/"": 5, "":"": 1, ""<"": 4, ""{"": 3, ""|"": 9}; ops={""+"": ""add"", ""-"": ""sub_ab""}; map={""$"": 5, ""&"": 8, ""("": 0, "")"": 4, ""/"": 6, "":"": 1, ""<"": 3, ""{"": 2, ""|"": 9}; ops={""+"": ""add"", ""-"": ""sub_ab""}; map={""$"": 4, ""&"": 8, ""("": 0, "")"": 5, ""/"": 6, "":"": 1, ""<"": 3, ""{"": 2, ""|"": 9}; ops={""+"": ""add"", ""-"": ""abs_diff""}; map={""$"": 2, ""&"": 8, ""("": 0, "")"": 7, ""/"": 5, "":"": 1, ""<"": 4, ""{"": 3, ""|"": 9}; ops={""+"": ""add"", ""-"": ""abs_diff""}; map={""$"": 7, ""&"": 8, ""("": 0, "")"": 2, ""/"": 5, "":"": 1, ""<"": 4, ""{"": 3, ""|"": 9}; unique_prediction_count=4",v329_symbolic_cryptarithm_cp_sat
c43b5a13,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_sub_ab,abstain,,)|,$):$,False,False,False,$)+:$,3,3,3,"ops={""+"": ""sub_ab"", ""-"": ""add""}; map={""$"": 4, ""&"": 0, ""("": 6, "")"": 2, ""/"": 7, "":"": 3, ""<"": 5, ""{"": 8, ""|"": 1}; ops={""+"": ""sub_ab"", ""-"": ""sub_ba""}; map={""$"": 8, ""&"": 0, ""("": 4, "")"": 5, ""/"": 9, "":"": 3, ""<"": 6, ""{"": 7, ""|"": 2}; ops={""+"": ""sub_ab"", ""-"": ""sub_ba""}; map={""$"": 8, ""&"": 0, ""("": 2, "")"": 4, ""/"": 9, "":"": 1, ""<"": 5, ""{"": 6, ""|"": 3}; ops={""+"": ""sub_ab"", ""-"": ""abs_diff""}; map={""$"": 8, ""&"": 0, ""("": 4, "")"": 5, ""/"": 9, "":"": 3, ""<"": 6, ""{"": 7, ""|"": 2}; ops={""+"": ""sub_ab"", ""-"": ""abs_diff""}; map={""$"": 8, ""&"": 0, ""("": 2, "")"": 4, ""/"": 9, "":"": 1, ""<"": 5, ""{"": 6, ""|"": 3}; unique_prediction_count=3",v329_symbolic_cryptarithm_cp_sat
c43b5a13,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_sub_ba,candidate,/<,)|,$):$,False,True,False,$)+:$,3,2,1,"ops={""+"": ""sub_ba"", ""-"": ""sub_ab""}; map={""$"": 5, ""&"": 8, ""("": 0, "")"": 9, ""/"": 1, "":"": 7, ""<"": 6, ""{"": 3, ""|"": 4}; ops={""+"": ""sub_ba"", ""-"": ""abs_diff""}; map={""$"": 5, ""&"": 8, ""("": 0, "")"": 9, ""/"": 1, "":"": 7, ""<"": 6, ""{"": 3, ""|"": 4}",v329_symbolic_cryptarithm_cp_sat
c43b5a13,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_abs_diff,abstain,,)|,$):$,False,False,False,$)+:$,3,4,4,"ops={""+"": ""abs_diff"", ""-"": ""add""}; map={""$"": 8, ""&"": 0, ""("": 6, "")"": 7, ""/"": 2, "":"": 9, ""<"": 4, ""{"": 3, ""|"": 1}; ops={""+"": ""abs_diff"", ""-"": ""add""}; map={""$"": 7, ""&"": 0, ""("": 6, "")"": 5, ""/"": 1, "":"": 9, ""<"": 4, ""{"": 3, ""|"": 2}; ops={""+"": ""abs_diff"", ""-"": ""sub_ab""}; map={""$"": 5, ""&"": 8, ""("": 0, "")"": 9, ""/"": 1, "":"": 7, ""<"": 6, ""{"": 3, ""|"": 4}; ops={""+"": ""abs_diff"", ""-"": ""sub_ba""}; map={""$"": 3, ""&"": 0, ""("": 8, "")"": 1, ""/"": 6, "":"": 5, ""<"": 9, ""{"": 4, ""|"": 2}; ops={""+"": ""abs_diff"", ""-"": ""sub_ba""}; map={""$"": 9, ""&"": 0, ""("": 4, "")"": 8, ""/"": 3, "":"": 7, ""<"": 5, ""{"": 2, ""|"": 1}; unique_prediction_count=4",v329_symbolic_cryptarithm_cp_sat
b0206bb7,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,]$!,$){,False,False,False,${*)},5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
638f93ca,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
4bfd095a,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
7a422e17,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
5b2523e6,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
0fe53bac,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
03a3437f,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
30ac5c8e,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
ff121f08,equation_symbolic_punct,symbolic_cryptarithm_gate,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,one_or_more_examples_not_len5_binary_expr,v329_symbolic_cryptarithm_cp_sat
ec8b4875,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
e3fbc768,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
6cc5dafb,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_add,candidate,)(,)(,^&>),True,False,False,^&!>),4,2,1,"ops={""!"": ""add"", ""-"": ""sub_ba"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}; ops={""!"": ""add"", ""-"": ""abs_diff"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}",v329_symbolic_cryptarithm_cp_sat
6cc5dafb,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_sub_ab,candidate,>>,)(,^&>),False,True,False,^&!>),4,2,1,"ops={""!"": ""sub_ab"", ""-"": ""sub_ba"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}; ops={""!"": ""sub_ab"", ""-"": ""abs_diff"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}",v329_symbolic_cryptarithm_cp_sat
6cc5dafb,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_abs_diff,candidate,>>,)(,^&>),False,True,False,^&!>),4,2,1,"ops={""!"": ""abs_diff"", ""-"": ""sub_ba"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}; ops={""!"": ""abs_diff"", ""-"": ""abs_diff"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}",v329_symbolic_cryptarithm_cp_sat
6cc5dafb,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_mul,candidate,"""#>#",)(,^&>),False,True,False,^&!>),4,2,1,"ops={""!"": ""mul"", ""-"": ""sub_ba"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}; ops={""!"": ""mul"", ""-"": ""abs_diff"", ""\\"": ""mul""}; map={""\"""": 1, ""#"": 3, ""%"": 0, ""&"": 9, ""'"": 5, ""("": 6, "")"": 7, "">"": 2, ""]"": 8, ""^"": 4}",v329_symbolic_cryptarithm_cp_sat
d5a03a2e,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
d129b085,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
e582df31,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
a77be9fa,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
4ed6b56f,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
208d7838,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
58c099d2,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
3cb3fd89,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
a26065d4,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,<',<&<#,False,False,False,<&+<#,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
194695e8,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_abs_diff,candidate,{<,%,!\{<,False,True,False,!\-{<,3,1,1,"ops={""*"": ""mul"", ""-"": ""abs_diff""}; map={""!"": 3, ""$"": 7, ""%"": 0, ""<"": 8, ""\\"": 6, ""]"": 5, ""{"": 1, ""|"": 2}",v329_symbolic_cryptarithm_cp_sat
57712d01,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,-/<,$/'{,False,False,False,$/-'{,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
d98d85c0,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_mul,abstain,,?(&@,(@@?,False,False,False,(@+@?,3,2,2,"ops={""+"": ""mul"", ""-"": ""sub_ba""}; map={""#"": 3, ""&"": 0, ""'"": 2, ""("": 4, "">"": 5, ""?"": 7, ""@"": 8, ""`"": 6, ""|"": 1}; ops={""+"": ""mul"", ""-"": ""sub_ba""}; map={""#"": 3, ""&"": 0, ""'"": 2, ""("": 7, "">"": 5, ""?"": 6, ""@"": 8, ""`"": 9, ""|"": 1}; ops={""+"": ""mul"", ""-"": ""abs_diff""}; map={""#"": 3, ""&"": 0, ""'"": 2, ""("": 4, "">"": 5, ""?"": 7, ""@"": 8, ""`"": 6, ""|"": 1}; ops={""+"": ""mul"", ""-"": ""abs_diff""}; map={""#"": 3, ""&"": 0, ""'"": 2, ""("": 7, "">"": 5, ""?"": 6, ""@"": 8, ""`"": 9, ""|"": 1}; unique_prediction_count=2",v329_symbolic_cryptarithm_cp_sat
491b8ea5,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,)!,@|]!,False,False,False,@|-]!,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
eb1a62f7,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,>!>},){>),False,False,False,)}*>),3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
0bb591e6,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,%?<,"""$%%""",False,False,False,"""$+%%",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
9a19fc2d,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,#>[,!&)#,False,False,False,!&+)#,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
528b694b,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,"""'",>]]),False,False,False,>]<]),4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
fba40625,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,'>&,{>?#,False,False,False,{>'?#,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
837a6ae7,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,<>\>,"<:{""",False,False,False,"<{*:""",5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
d0e1010b,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,!&&},|&$|,False,False,False,|&*$|,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
6e56b39a,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,-/#,&#!,False,False,False,&#-!],4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
a5f1991c,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,/|',!&&&,False,False,False,!?/&&,5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
c7aae192,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_add,abstain,,">""(","\""]",False,False,False,"\""*}}",2,2,2,"ops={""*"": ""add"", ""-"": ""sub_ab""}; map={""\"""": 6, ""#"": 8, ""("": 9, "">"": 7, ""\\"": 5, ""`"": 1, ""{"": 0, ""}"": 2}; ops={""*"": ""add"", ""-"": ""sub_ab""}; map={""\"""": 3, ""#"": 8, ""("": 9, "">"": 7, ""\\"": 5, ""`"": 1, ""{"": 0, ""}"": 2}; ops={""*"": ""add"", ""-"": ""abs_diff""}; map={""\"""": 6, ""#"": 8, ""("": 9, "">"": 7, ""\\"": 5, ""`"": 1, ""{"": 0, ""}"": 2}; ops={""*"": ""add"", ""-"": ""abs_diff""}; map={""\"""": 3, ""#"": 8, ""("": 9, "">"": 7, ""\\"": 5, ""`"": 1, ""{"": 0, ""}"": 2}; unique_prediction_count=2",v329_symbolic_cryptarithm_cp_sat
c7aae192,equation_symbolic_punct,symbolic_cryptarithm_multi_operator_digits_mul,abstain,,">""(","\""]",False,False,False,"\""*}}",2,2,2,"ops={""*"": ""mul"", ""-"": ""sub_ab""}; map={""\"""": 8, ""#"": 3, ""("": 5, "">"": 2, ""\\"": 6, ""`"": 1, ""{"": 0, ""}"": 7}; ops={""*"": ""mul"", ""-"": ""sub_ab""}; map={""\"""": 9, ""#"": 3, ""("": 5, "">"": 2, ""\\"": 6, ""`"": 1, ""{"": 0, ""}"": 7}; ops={""*"": ""mul"", ""-"": ""abs_diff""}; map={""\"""": 8, ""#"": 3, ""("": 5, "">"": 2, ""\\"": 6, ""`"": 1, ""{"": 0, ""}"": 7}; ops={""*"": ""mul"", ""-"": ""abs_diff""}; map={""\"""": 9, ""#"": 3, ""("": 5, "">"": 2, ""\\"": 6, ""`"": 1, ""{"": 0, ""}"": 7}; unique_prediction_count=2",v329_symbolic_cryptarithm_cp_sat
844f826c,equation_symbolic_punct,symbolic_cryptarithm_gate,abstain,,"/""",`@>`,False,False,False,@*>,5,0,0,query_not_len5_binary_expr,v329_symbolic_cryptarithm_cp_sat
8193e7e0,equation_symbolic_punct,symbolic_cryptarithm_gate,abstain,,??{`,#?&`,False,False,False,#?*&`,4,0,0,one_or_more_examples_not_len5_binary_expr,v329_symbolic_cryptarithm_cp_sat
5bcb572e,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,-!#,"""{!",False,False,False,"""{-{!",3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
cdec898a,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,<?/,>}][?,False,False,False,>}+]?,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
edf364da,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,$(%,::{[,False,False,False,::*{[,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
0e009c6d,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,`?\!,@?`?,False,False,False,@?'`?,4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
b4b73143,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,>\:,>!!/,False,False,False,>!%!/,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
90feb0c5,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,:<],?>>>,False,False,False,?>'>>,3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
b9f1d959,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,:>,"$""\[""",False,False,False,"$\+""[",5,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
ca5db1c0,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,^,"(""'|",False,False,False,"(""-'|",3,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
9f1ff166,equation_symbolic_punct,symbolic_cryptarithm_operator_digits,abstain,,[,"""]'/",False,False,False,"""]-'/",4,0,0,no_operator_digit_solution,v329_symbolic_cryptarithm_cp_sat
