key,count,answer_count,family_count,subcategory_count,answers_preview,families,subcategories,ids_preview,template_preview
9e16c89b5be8ea5494f06fd6d15e4771e64189ecc595b5400cc618158e50cbeb,6,1,1,1,01100000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00470_v217_train_9666b7af6cc832ad|v498_train_bit_replay_00082_v217_train_c58157560c58d518|v498_train_bit_replay_00169_v217_train_17cb89eda86e53c1|v498_train_bit_replay_00045_v217_train_da787a2fcfcafe56|v498_train_bit_replay_00337_v217_train_0392b095394445d9|v460_train_bit_replay_0081_v217_train_4f562a1f5349e91b,final answer: \boxed{<ans>}
baf9c3308050254d4db1560b568bedff1d06bb866f357b647f7d7c7de8be0743,6,1,1,1,11000001,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00326_v217_train_681fdbf0acb3d078|v498_train_bit_replay_00127_v217_train_f650e7bd36a5f29b|v498_train_bit_replay_00231_v217_train_b0a547a185434c25|v498_train_bit_replay_00062_v217_train_c25d4bdc37f07028|v498_train_bit_replay_00089_v217_train_b12597c1dad35b5b|v498_validation_bit_replay_00037_v217_val_4a5a988befbe7c96,final answer: \boxed{<ans>}
c090cfee58a60d083c7b66f0933a6d7ab50e23fe3f21e2e6ef73a55765cb01b7,6,1,1,1,00000001,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00099_v217_train_5bfc22b65d78cd48|v498_train_bit_replay_00333_v217_train_420de59b82eaedea|v498_train_bit_replay_00041_v217_train_4dd0791320ad0ca5|v460_train_bit_replay_0011_v217_train_81f1ed8e51924a52|v460_train_bit_replay_0056_v217_train_179a2cbc02727e1d|v498_validation_bit_replay_00115_v217_val_8885fffb65ef2716,final answer: \boxed{<ans>}
e34374159e3a98000be26a7bde33f466209696f231f2a1417e87c0101643d7d3,6,1,1,1,00000100,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00507_v217_train_aa0937d15746bf37|v498_train_bit_replay_00154_v217_train_2b0dabdee63eed17|v460_train_bit_replay_0074_v217_train_9380410c25835680|v498_validation_bit_replay_00081_v217_val_f936b923ba41eefd|v498_validation_bit_replay_00045_v217_val_ec8e37854c0d313c|v498_validation_bit_replay_00032_v217_val_aabc9422a2854ddc,final answer: \boxed{<ans>}
e945dfe26ffb5b51b12d2f2e63405f46839b4eff663fede31d67a36f7faa07d7,6,1,1,1,11000110,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00193_v217_train_d316b94e28af8546|v498_train_bit_replay_00316_v217_train_3a530c8149fe58d6|v498_train_bit_replay_00439_v217_train_a339b832dd4d96e5|v460_train_bit_replay_0078_v217_train_a2ee00d08d1e8760|v498_validation_bit_replay_00099_v217_val_7f613432e5dcc3e7|v498_validation_bit_replay_00084_v217_val_fc5e2db26be33363,final answer: \boxed{<ans>}
ea57f8758b03c015b59f2b9e170bce062379fdd193653ceb1a0407012bb31aaa,6,1,1,1,00001001,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00312_v217_train_96bca83b77ed1e8b|v498_train_bit_replay_00026_v217_train_0ac1911da6e6ddf5|v498_train_bit_replay_00269_v217_train_e2d331f7c467a213|v498_train_bit_replay_00299_v217_train_7a6f5c6254fdbe8a|v460_train_bit_replay_0061_v217_train_f331b8729ca3c1d6|v498_validation_bit_replay_00080_v217_val_e38971bb7add5355,final answer: \boxed{<ans>}
ea90563345bcdba3257cb9ae6920407e0a796ba73e7c31ddc3b8ddefba20cc59,6,1,1,1,10010000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00396_v217_train_5caa1c59d3f31d18|v498_train_bit_replay_00475_v217_train_325429b50c866e68|v498_train_bit_replay_00126_v217_train_414944e3882f2c5e|v498_train_bit_replay_00120_v217_train_fa332ddd3acaf380|v460_train_bit_replay_0082_v217_train_385c9bf72615cc81|v498_validation_bit_replay_00117_v217_val_5da1f7270d869bb9,final answer: \boxed{<ans>}
ee5a56ac3c4a1ee110aad46af6a52ca8dc33015cce0b81fa098caaf4eb7092d5,6,1,1,1,01110010,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00340_v217_train_1f60be37d387a5db|v498_train_bit_replay_00373_v217_train_1709c394b77436ed|v498_train_bit_replay_00201_v217_train_cd9b4ebf83d0597e|v498_train_bit_replay_00061_v217_train_7829d05f93db76fa|v498_train_bit_replay_00250_v217_train_f3e7993291b92b28|v498_validation_bit_replay_00057_v217_val_b173449567b77e26,final answer: \boxed{<ans>}
038134e9704c393009e31775654d744f12f443ab972a41831bfe4fc2a760a6b5,5,1,1,1,01100100,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00004_v217_train_6a63c310b0476784|v498_train_bit_replay_00060_v217_train_cef5201dadac8ba8|v498_train_bit_replay_00487_v217_train_ea984f7dbc92cb95|v498_train_bit_replay_00092_v217_train_02c2b47d819d2349|v498_validation_bit_replay_00009_v217_val_b03e511eb457b640,final answer: \boxed{<ans>}
098c7c1bf11894877328af9baf93f8d627aa516ca9a0bf36179b1bbfd95c3c94,5,1,1,1,01101000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00165_v217_train_5f06cab1f31ba974|v498_train_bit_replay_00256_v217_train_594463542a6c53d9|v498_train_bit_replay_00116_v217_train_d5913eede7551af4|v498_train_bit_replay_00016_v217_train_42108339278ee5ea|v498_train_bit_replay_00325_v217_train_d4e238d0675b6009,final answer: \boxed{<ans>}
1afe2a83e2d56eb1c4bd231cacf1c2e7a1198731cc3db4b55132e082c600e3cd,5,1,1,1,00101111,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00414_v217_train_ab32a1c1b7e7bf83|v498_train_bit_replay_00161_v217_train_8e9e1fb67a535468|v498_train_bit_replay_00391_v217_train_61bc9a2daedb1f66|v498_train_bit_replay_00133_v217_train_b1f3d13f67d9e1ac|v460_train_bit_replay_0033_v217_train_f6e06d6e0318e51f,final answer: \boxed{<ans>}
1b21566cef72f2d85ba2f1b117aba477551dcf0cbfba1561390607bcd539e0d3,5,1,1,1,10000001,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00409_v217_train_45cc072668673d85|v498_train_bit_replay_00274_v217_train_b0762e93a99336a3|v498_train_bit_replay_00070_v217_train_b9089ddb8bfc95bd|v460_train_bit_replay_0037_v217_train_c6dce13f0cee6882|v498_validation_bit_replay_00074_v217_val_02a5cf4828800d25,final answer: \boxed{<ans>}
218b5287152a667d97ee41856e4ba028281251b9fd215d4e1deca003543669d2,5,1,1,1,01000000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00209_v217_train_db79b8a9837da9a6|v498_train_bit_replay_00065_v217_train_8a7968d6ea753c59|v498_train_bit_replay_00461_v217_train_2693323c73925e34|v498_train_bit_replay_00155_v217_train_3ba84ae71ae7f5a1|v498_validation_bit_replay_00120_v217_val_a80019dfe8b7bdae,final answer: \boxed{<ans>}
293b6f0074db1e90393e3dfe5c500038191219fbdc679933ae49dcc9f7030d60,5,1,1,1,00101001,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00240_v217_train_4b1cd5baf2f0dacd|v498_train_bit_replay_00234_v217_train_f40bcc080ddc4b6f|v498_train_bit_replay_00096_v217_train_1238dfee04566d5c|v498_validation_bit_replay_00107_v217_val_4297d339ecc33c96|v498_validation_bit_replay_00098_v217_val_1004b01b951facee,final answer: \boxed{<ans>}
32399023c41b2e89f7871b30971ff076e57f5591d73c14b6b80b511ccb64dafc,5,1,1,1,10110000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00088_v217_train_80b765e0b3e6af0c|v498_train_bit_replay_00148_v217_train_bb3dbfc98666594d|v498_train_bit_replay_00097_v217_train_96b31d956e7539b8|v460_train_bit_replay_0022_v217_train_4e0210458778e269|v498_validation_bit_replay_00021_v217_val_e3e058ee343bdecd,final answer: \boxed{<ans>}
4c943ed0d0d69edd2f2e641d41f4bd1b6bff51fa46c5cb43032cf6145375ac17,5,1,1,1,00001100,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00503_v217_train_04be201c3d23691a|v498_train_bit_replay_00238_v217_train_88b4e112e0b2c1b0|v498_train_bit_replay_00102_v217_train_ba1e60018dd0f654|v498_validation_bit_replay_00111_v217_val_e95ad33c3974d281|v498_validation_bit_replay_00007_v217_val_1036a0c6f5c58ece,final answer: \boxed{<ans>}
4dd9d42ccb774f7ed0d41a045722a7f5607b53da9fb6fb348126ed6a864cf262,5,1,1,1,00110111,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00138_v217_train_4eedf5aa19213f0e|v498_train_bit_replay_00375_v217_train_e57a4adadf7b521d|v498_train_bit_replay_00447_v217_train_829e663e23ea0a9d|v498_train_bit_replay_00479_v217_train_a06089756f9c4eb8|v498_validation_bit_replay_00024_v217_val_3befd041a5889a52,final answer: \boxed{<ans>}
5f6090d054561db542b1cb52bd4c8f224e27e3ef013906f5fd4cead69206311a,5,1,1,1,01100011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00497_v217_train_6ca64664c91ab08f|v498_train_bit_replay_00202_v217_train_53488d47ca151f5c|v498_train_bit_replay_00251_v217_train_7ba2144e6e0ba0a1|v498_validation_bit_replay_00096_v217_val_a66f4ce065571eb3|v498_validation_bit_replay_00089_v217_val_770f78c81e84053c,final answer: \boxed{<ans>}
5f9305ca9fc886cabda21a6ac16dff6bd25d9d6c4a0d440181e082d134a40ca0,5,1,1,1,00000111,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00401_v217_train_b9cbae44087a9260|v498_train_bit_replay_00370_v217_train_6ae33d952f661217|v498_train_bit_replay_00085_v217_train_8cadc1ce8497c250|v460_train_bit_replay_0098_v217_train_0fe8f40795d68810|v498_validation_bit_replay_00064_v217_val_6154474e54aaf4cc,final answer: \boxed{<ans>}
78eb80dd98ae7a51f1a95798efc40504687d60f20af18900b1c46771b56b16c0,5,1,1,1,10000011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00291_v217_train_62cfa0ddec3901f8|v498_train_bit_replay_00094_v217_train_d093ab85d1899f62|v498_train_bit_replay_00008_v217_train_c8b761c7afef4565|v498_train_bit_replay_00322_v217_train_6bfa5570b6976b76|v498_train_bit_replay_00331_v217_train_598c0b5d327ba2da,final answer: \boxed{<ans>}
7985c4984e8ed924b4cdfc24d580493425535faefe37a028e630f2602ac0b7ff,5,1,1,1,00010011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00448_v217_train_d7d35ba38f31ee0a|v498_train_bit_replay_00369_v217_train_45869c9969225afd|v498_train_bit_replay_00043_v217_train_34e209e91a25d924|v498_train_bit_replay_00433_v217_train_8b11fcffafd2c928|v460_train_bit_replay_0058_v217_train_5af21314c40cc01c,final answer: \boxed{<ans>}
7c8e114a3cf5617646cebff69f858fe1be854a82001542d9bfa52c49e8af0ac4,5,1,1,1,10110110,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00505_v217_train_a36be5658f9fb7c0|v498_train_bit_replay_00476_v217_train_6e96ef916212f045|v498_train_bit_replay_00405_v217_train_f9443280e966c5aa|v498_train_bit_replay_00032_v217_train_2ac6c38a0a3d003f|v498_train_bit_replay_00040_v217_train_d9646deb1038714a,final answer: \boxed{<ans>}
86a7e96a7b16254fd2b42713216bd5144ad9176de395d143f7466304d65ff5bc,5,1,1,1,11011011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00303_v217_train_3a350259daa6dba2|v498_train_bit_replay_00023_v217_train_52deb3fa67eadf0a|v498_train_bit_replay_00382_v217_train_0fc3e6bb420277a3|v498_train_bit_replay_00206_v217_train_9eb4f77ed6a33658|v498_validation_bit_replay_00063_v217_val_19ea298bd12a664b,final answer: \boxed{<ans>}
9190f84313042f99ad2c898dd9bb3a141bab3be87f7845a7e261a01a49c6ce50,5,1,1,1,11001100,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00339_v217_train_1fa42d831f6e17b6|v498_train_bit_replay_00212_v217_train_28e54c626aab5b0d|v498_train_bit_replay_00001_v217_train_3514c4e7e552bb62|v460_train_bit_replay_0000_v217_train_991d446b438cd75c|v498_validation_bit_replay_00069_v217_val_ca95aa9dab2b07b5,final answer: \boxed{<ans>}
9de3e104a20cce34f706f75018a8df5d69795deeb822d27b32686670f9e1b3b2,5,1,1,1,00010000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00288_v217_train_d28edf6f75e4f196|v498_train_bit_replay_00412_v217_train_8e4ae134a8a53509|v460_train_bit_replay_0030_v217_train_fc067a75ac0418b2|v460_train_bit_replay_0106_v217_train_aeebb3729fb73900|v498_validation_bit_replay_00033_v217_val_5e94d2e715bad050,final answer: \boxed{<ans>}
a30665d6d79c273e9f640930282cc4145d016f3b1c913dde3e8a311d00c71ae9,5,1,1,1,11110000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00341_v217_train_35d4c4ef11477e8b|v498_train_bit_replay_00200_v217_train_46b0b9bd9488c7ea|v498_train_bit_replay_00055_v217_train_771fd77fd61e498c|v498_train_bit_replay_00233_v217_train_65965f0dc7ec0474|v498_validation_bit_replay_00003_v217_val_625f357f72331cb0,final answer: \boxed{<ans>}
b295afea5f6ceb644bbdc8042cce82db00051b771020eb90b0aa67f3de8c9d4b,5,1,1,1,00000101,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00019_v217_train_574eb5aed5b79c96|v498_train_bit_replay_00432_v217_train_6b198319a0d9f54e|v498_train_bit_replay_00080_v217_train_a46520488e32bc1f|v460_train_bit_replay_0003_v217_train_3b46642e7e0694a0|v498_validation_bit_replay_00027_v217_val_9459ef2e60b70a30,final answer: \boxed{<ans>}
b68862f475c4a9d8271c9eb06f036eb8cab4a4376aa026bb2a1d187b9e8ca911,5,1,1,1,01101101,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00456_v217_train_0c791b5d413bb007|v498_train_bit_replay_00131_v217_train_bf114aef31b1ab36|v498_train_bit_replay_00305_v217_train_d5ca0c9bdce782a4|v498_train_bit_replay_00402_v217_train_4314ce634d25a568|v498_validation_bit_replay_00101_v217_val_a69bd36d34827194,final answer: \boxed{<ans>}
c27297add7beeb95f1f4c4ffbf3a5f63607cc49173f080b5329409e908c6c7ca,5,1,1,1,10100000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00068_v217_train_ca9c1213d182b037|v498_train_bit_replay_00474_v217_train_7bc27f179d503a73|v498_train_bit_replay_00058_v217_train_24cb6fbc3c34be07|v460_train_bit_replay_0016_v217_train_176bc7613ad2fd51|v498_validation_bit_replay_00125_v217_val_9c9a15e2a1976fc4,final answer: \boxed{<ans>}
d4ef03f3e46e3ca0b7c02b19a62f5f345c438cf9417ab6be4e78e78d50ed9f4e,5,1,1,1,11101010,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00107_v217_train_cb9c287ef2a087a3|v498_train_bit_replay_00257_v217_train_47ba463208366df4|v498_train_bit_replay_00002_v217_train_6eb85f7522a0ae4c|v460_train_bit_replay_0039_v217_train_2f6f6b70f718b0a3|v498_validation_bit_replay_00055_v217_val_f44370601738fa2a,final answer: \boxed{<ans>}
f36b125107a2ae3589ef6dffdd7a85262c5ef08f5b268961e386a2f3e2040122,5,1,1,1,11011111,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00232_v217_train_1db79596d2589682|v498_train_bit_replay_00030_v217_train_510106d5a870e168|v498_train_bit_replay_00221_v217_train_c91565a29176227d|v498_train_bit_replay_00346_v217_train_4052ebb168119a88|v498_validation_bit_replay_00093_v217_val_f143cbd60ff3d98c,final answer: \boxed{<ans>}
f9e87ab2820ccbb2a33e7f2351be72877ce6cfec8c9b9e1d56d50178df7c7b9d,5,1,1,1,00110011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00379_v217_train_534a3a2863c5e40b|v498_train_bit_replay_00197_v217_train_0960a0ef9844980f|v498_train_bit_replay_00410_v217_train_4a5d8256df1db105|v498_train_bit_replay_00473_v217_train_78d2d6d1624ff1ce|v460_train_bit_replay_0023_v217_train_052369799938ad4d,final answer: \boxed{<ans>}
0247793a3c00912f011facde5bb2b8a4510b06701dccfbc093da683a5cb85045,4,1,1,1,01010011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00253_v217_train_23516b51f769832d|v498_train_bit_replay_00363_v217_train_d1ae7b1ba18bbdbe|v460_train_bit_replay_0059_v217_train_409511a81a693af7|v498_validation_bit_replay_00061_v217_val_14079114ef528862,final answer: \boxed{<ans>}
04f5ba582baad90bdb7b5bb32f86d4bb61d2425d1ad6a047fd65322eb4936233,4,1,1,1,00000011,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00166_v217_train_e9baec010967296e|v498_train_bit_replay_00399_v217_train_9cbcbf79638a0db0|v460_train_bit_replay_0094_v217_train_f2458c974a8d4e6a|v498_validation_bit_replay_00051_v217_val_b2dac7f7a1411507,final answer: \boxed{<ans>}
222a77d50b4975fa2dfd5f967620b423bfef1b603456f2cc2c5d94d8b370b6a4,4,1,1,1,10101000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00252_v217_train_02fd52774b2f6ed9|v498_train_bit_replay_00442_v217_train_4c0cdf1d7b9cbe10|v460_train_bit_replay_0127_v217_train_32061d9acdcb0cba|v498_validation_bit_replay_00011_v217_val_683efb28e3dc0fd2,final answer: \boxed{<ans>}
2962adb141ce555b0d9c71b0eea006804b6b24c1745f0e6cf4d0354c138ae82a,4,1,1,1,11110101,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00281_v217_train_79b2e4049ee69501|v498_train_bit_replay_00330_v217_train_f604734b73f28efa|v498_train_bit_replay_00187_v217_train_1ddbda59490cb58e|v460_train_bit_replay_0107_v217_train_3f28186caf67cce4,final answer: \boxed{<ans>}
3c0d05362a0c5a58d8034dbb74c2818672306d0f22254c11a23006c872fa0a32,4,1,1,1,10001000,bit_manipulation,bit_guardrail_replay,v498_train_bit_replay_00441_v217_train_1ce49817ee0e74cf|v498_train_bit_replay_00031_v217_train_36752f660f0c474e|v498_train_bit_replay_00199_v217_train_445e7c6a3050be50|v498_train_bit_replay_00302_v217_train_f10300fc7a19c91b,final answer: \boxed{<ans>}
