ref,title,author,lastRunTime,totalVotes
thunvng/data-dyn-d3-lookup,data-dyn-d3-lookup,Thuận Vương,2026-05-16 02:25:48.493000,0
leehoangquan006/data-dyn-d3-recurrence,data-dyn-d3-recurrence,Lê Hoàng Quân,2026-05-16 02:25:41.810000,0
thunvng/lle-xloop-d2048-n4-50b-wsd-s4,lle-xloop-d2048-n4-50b-wsd-s4,Thuận Vương,2026-05-16 02:18:28.703000,0
leehoangquan006/lle-vanilla-d2048-50b-wsd-s4,lle-vanilla-d2048-50b-wsd-s4,Lê Hoàng Quân,2026-05-16 02:18:14.983000,0
dnglethnh/lle-pcc-reason-d2048-50b-wsd-s4,lle-pcc-reason-d2048-50b-wsd-s4,Dũng Lê Thành,2026-05-16 02:21:47.227000,0
leehoangquan006/data-dyn-d2-f0p25,data-dyn-d2-f0p25,Lê Hoàng Quân,2026-05-16 02:04:06.747000,0
dfbjdsbds/pretrain-vanilla-l16-1b-50b-wsd-s3,pretrain-vanilla-l16-1b-50b-wsd-s3,Space_cowboy,2026-05-16 01:12:46.663000,0
chongnh/pretrain-vanilla-d2048-50b-wsd-s5,pretrain-vanilla-d2048-50b-wsd-s5,Đức Hoàng Đình,2026-05-15 17:34:53.770000,0
chongnh/pretrain-xloop-d2048-n4-50b-wsd-s5,pretrain-xloop-d2048-n4-50b-wsd-s5,Đức Hoàng Đình,2026-05-15 17:29:43.353000,0
leehoangquan006/pretrain-vanilla-l16-1b-50b-wsd-s2,pretrain-vanilla-l16-1b-50b-wsd-s2,Lê Hoàng Quân,2026-05-15 13:25:30.657000,0
zhongzhing/pretrain-bench-pcc-mb8,pretrain-bench-pcc-mb8,Zhong Zhing ,2026-05-15 11:45:49.283000,2
dungnguyenhuy/pretrain-xloop-d2048-n4-50b-wsd-s4,pretrain-xloop-d2048-n4-50b-wsd-s4,Dũng Nguyễn Huy,2026-05-15 05:53:30.343000,0
chongnh/pretrain-pcc-reason-d2048-50b-wsd-s4,pretrain-pcc-reason-d2048-50b-wsd-s4,Đức Hoàng Đình,2026-05-15 05:53:26.030000,0
dfbjdsbds/pretrain-vanilla-d2048-50b-wsd-s4,pretrain-vanilla-d2048-50b-wsd-s4,Space_cowboy,2026-05-15 05:53:21.463000,0
dnglethnh/pretrain-vanilla-l16-1b-50b-wsd-s1,pretrain-vanilla-l16-1b-50b-wsd-s1,Dũng Lê Thành,2026-05-15 01:40:48.970000,0
markjcooper/thk-v27-fork-2026-05-14,THK V27 fork 2026-05-14,Mark Cooper,2026-05-14 12:31:09.367000,0
privatepiecerec/submission-qc-5-layer-framework,Submission QC: 5-Layer Framework,PrivatePieceRec,2026-05-14 12:12:30.927000,0
dnglethnh/pretrain-xloop-d2048-n4-50b-wsd-s1,pretrain-xloop-d2048-n4-50b-wsd-s1,Dũng Lê Thành,2026-05-13 18:04:46.630000,0
tuetrandoanminh/pretrain-pcc-reason-d2048-50b-wsd-s1,pretrain-pcc-reason-d2048-50b-wsd-s1,Tue Tran Doan Minh,2026-05-13 18:04:42.323000,0
chongnh/stage2-battery-pcc-reason-seed1,stage2-battery-pcc-reason-seed1,Đức Hoàng Đình,2026-05-13 05:33:49.937000,1
