ref,title,author,lastRunTime,totalVotes
thunvng/data-dyn-d11-dclm,data-dyn-d11-dclm,Thuận Vương,2026-05-16 09:22:12.507000,0
dnglethnh/data-dyn-d11-fw,data-dyn-d11-fw,Dũng Lê Thành,2026-05-16 09:22:07.057000,0
leehoangquan006/data-dyn-d11-code,data-dyn-d11-code,Lê Hoàng Quân,2026-05-16 09:22:02.943000,0
thunvng/data-dyn-d10-code,data-dyn-d10-code,Thuận Vương,2026-05-16 09:04:34.640000,0
dnglethnh/data-dyn-d10-dclm,data-dyn-d10-dclm,Dũng Lê Thành,2026-05-16 09:04:32.233000,0
leehoangquan006/data-dyn-d10-fw,data-dyn-d10-fw,Lê Hoàng Quân,2026-05-16 09:04:27.813000,0
thunvng/data-dyn-d9-iter-noise,data-dyn-d9-iter_noise,Thuận Vương,2026-05-16 07:11:28.107000,0
dnglethnh/data-dyn-d9-iter,data-dyn-d9-iter,Dũng Lê Thành,2026-05-16 07:11:25.927000,0
leehoangquan006/data-dyn-d9-plain,data-dyn-d9-plain,Lê Hoàng Quân,2026-05-16 07:11:24.053000,0
thunvng/data-dyn-d8-d512-nl6,data-dyn-d8-d512_nl6,Thuận Vương,2026-05-16 06:54:29.693000,0
dnglethnh/data-dyn-d8-d512-nl3,data-dyn-d8-d512_nl3,Dũng Lê Thành,2026-05-16 06:54:26.107000,0
leehoangquan006/data-dyn-d8-d512-nl2,data-dyn-d8-d512_nl2,Lê Hoàng Quân,2026-05-16 06:54:23.540000,0
dhruvb2028/nemotron-comp,Nemotron Comp,Dhruv Bansal,2026-05-16 06:30:42.527000,0
krishnapanjiyar123/nvidia-nemotron-submission-demo,NVIDIA Nemotron Submission Demo,krishna panjiyar,2026-05-16 06:02:57.660000,0
dungnguyenhuy/pretrain-vanilla-d2048-50b-wsd-s6,pretrain-vanilla-d2048-50b-wsd-s6,Dũng Nguyễn Huy,2026-05-16 05:12:33.403000,0
hiulnho/pretrain-xloop-d2048-n4-50b-wsd-s6,pretrain-xloop-d2048-n4-50b-wsd-s6,Hiếu Lê Nho,2026-05-16 05:02:21.570000,0
hiulnho/pretrain-pcc-reason-d2048-50b-wsd-s6,pretrain-pcc-reason-d2048-50b-wsd-s6,Hiếu Lê Nho,2026-05-16 05:02:17.887000,0
thunvng/data-dyn-d7-d512-nl8,data-dyn-d7-d512_nl8,Thuận Vương,2026-05-16 03:43:02.263000,0
dnglethnh/data-dyn-d7-d1024-nl4,data-dyn-d7-d1024_nl4,Dũng Lê Thành,2026-05-16 03:42:59.060000,0
leehoangquan006/data-dyn-d7-d256-nl4,data-dyn-d7-d256_nl4,Lê Hoàng Quân,2026-05-16 03:42:56.697000,0
thunvng/data-dyn-d6-seed2,data-dyn-d6-seed2,Thuận Vương,2026-05-16 03:26:01.597000,0
dnglethnh/data-dyn-d6-seed1,data-dyn-d6-seed1,Dũng Lê Thành,2026-05-16 03:25:58.507000,0
leehoangquan006/data-dyn-d6-seed0,data-dyn-d6-seed0,Lê Hoàng Quân,2026-05-16 03:25:56.697000,0
thunvng/data-dyn-d5-flat-iter,data-dyn-d5-flat_iter,Thuận Vương,2026-05-16 03:06:40.317000,0
dnglethnh/data-dyn-d5-rec-iter,data-dyn-d5-rec_iter,Dũng Lê Thành,2026-05-16 03:06:37.617000,0
leehoangquan006/data-dyn-d5-rec-plain,data-dyn-d5-rec_plain,Lê Hoàng Quân,2026-05-16 03:06:35.227000,0
thunvng/data-dyn-d4-flat,data-dyn-d4-flat,Thuận Vương,2026-05-16 02:47:09.630000,0
dnglethnh/data-dyn-d4-positional,data-dyn-d4-positional,Dũng Lê Thành,2026-05-16 02:47:07.560000,0
leehoangquan006/data-dyn-d4-recurrence,data-dyn-d4-recurrence,Lê Hoàng Quân,2026-05-16 02:47:03.593000,0
thunvng/data-dyn-d3-lookup,data-dyn-d3-lookup,Thuận Vương,2026-05-16 02:25:48.493000,0
dnglethnh/data-dyn-d3-positional,data-dyn-d3-positional,Dũng Lê Thành,2026-05-16 02:25:46.007000,0
leehoangquan006/data-dyn-d3-recurrence,data-dyn-d3-recurrence,Lê Hoàng Quân,2026-05-16 02:25:41.810000,0
dnglethnh/lle-pcc-reason-d2048-50b-wsd-s4,lle-pcc-reason-d2048-50b-wsd-s4,Dũng Lê Thành,2026-05-16 02:21:47.227000,0
thunvng/lle-xloop-d2048-n4-50b-wsd-s4,lle-xloop-d2048-n4-50b-wsd-s4,Thuận Vương,2026-05-16 02:18:28.703000,0
leehoangquan006/lle-vanilla-d2048-50b-wsd-s4,lle-vanilla-d2048-50b-wsd-s4,Lê Hoàng Quân,2026-05-16 02:18:14.983000,0
thunvng/data-dyn-d2-f0p75,data-dyn-d2-f0p75,Thuận Vương,2026-05-16 02:04:12.320000,0
dnglethnh/data-dyn-d2-f0p5,data-dyn-d2-f0p5,Dũng Lê Thành,2026-05-16 02:04:09.343000,0
leehoangquan006/data-dyn-d2-f0p25,data-dyn-d2-f0p25,Lê Hoàng Quân,2026-05-16 02:04:06.747000,0
thunvng/data-dyn-d1-prose,data-dyn-d1-prose,Thuận Vương,2026-05-16 01:43:06.417000,0
dnglethnh/data-dyn-d1-steps,data-dyn-d1-steps,Dũng Lê Thành,2026-05-16 01:43:04.113000,0
leehoangquan006/data-dyn-d1-flat,data-dyn-d1-flat,Lê Hoàng Quân,2026-05-16 01:43:01.127000,0
xiaoxizhang2025/try1-fuben,try1-fuben,Xiaoxi Zhang,2026-05-16 01:39:44.380000,0
dfbjdsbds/pretrain-vanilla-l16-1b-50b-wsd-s3,pretrain-vanilla-l16-1b-50b-wsd-s3,Space_cowboy,2026-05-16 01:12:46.663000,0
doragaming/local-8af4e9,local 8af4e9,DORA GAMING,2026-05-15 19:24:22.497000,1
rdn2k00/cot-preprocessing,"CoT, Preprocessing",rdn2k00,2026-05-15 19:19:59.737000,6
chongnh/pretrain-vanilla-d2048-50b-wsd-s5,pretrain-vanilla-d2048-50b-wsd-s5,Đức Hoàng Đình,2026-05-15 17:34:53.770000,0
chongnh/pretrain-xloop-d2048-n4-50b-wsd-s5,pretrain-xloop-d2048-n4-50b-wsd-s5,Đức Hoàng Đình,2026-05-15 17:29:43.353000,0
tbmdemi/pretrain-pcc-reason-d2048-50b-wsd-s5,pretrain-pcc-reason-d2048-50b-wsd-s5,Trịnh Bình Minh,2026-05-15 17:29:38.183000,0
banwait13/nemotron-on-steroids,Nemotron on Steroids,Banwait_13,2026-05-15 15:15:35.777000,13
krishnagupta02468/tinker-submission-notebook,Tinker submission notebook,KrishnaGupta02468,2026-05-15 13:45:51.003000,0
minhtri123456/tt-ai-b-i-2,TT AI bài 2,Minh Tri 123456,2026-05-15 13:36:44.103000,1
leehoangquan006/pretrain-vanilla-l16-1b-50b-wsd-s2,pretrain-vanilla-l16-1b-50b-wsd-s2,Lê Hoàng Quân,2026-05-15 13:25:30.657000,0
tamgujoa/adapter-validation-notebook,Adapter validation notebook,tamgujoa,2026-05-15 12:38:46.947000,0
javierrodrguez97/first-easy-approach-3-h,First Easy Approach - 3 h,Javier_Rodríguez97,2026-05-15 12:32:29.327000,14
tuananhtran37/pretrain-bench-xloop-mb12,pretrain-bench-xloop-mb12,Tuan Anh Tran 37,2026-05-15 11:46:15.737000,2
tanluu/pretrain-bench-xloop-mb8,pretrain-bench-xloop-mb8,tan luu,2026-05-15 11:45:57.317000,2
anng1112/pretrain-bench-pcc-mb12,pretrain-bench-pcc-mb12,Nguyen An,2026-05-15 11:45:52.687000,2
zhongzhing/pretrain-bench-pcc-mb8,pretrain-bench-pcc-mb8,Zhong Zhing ,2026-05-15 11:45:49.283000,2
denislu/nvidia-nemotron-model-reasoning-challenge,NVIDIA Nemotron Model Reasoning Challenge,Chang Lu,2026-05-15 10:57:11.447000,6
backuppesol/prep-vectors-aya,prep_vectors_aya,Backup Pesol,2026-05-15 10:15:50.433000,0
vtsywm/smollm2-teacher-logits-v1,SmolLM2 Teacher Logits v1,vtsywm,2026-05-15 08:52:40.230000,0
tamgujoa/training-with-unsloth,Training with Unsloth,tamgujoa,2026-05-15 07:43:41.530000,0
dungnguyenhuy/pretrain-xloop-d2048-n4-50b-wsd-s4,pretrain-xloop-d2048-n4-50b-wsd-s4,Dũng Nguyễn Huy,2026-05-15 05:53:30.343000,0
chongnh/pretrain-pcc-reason-d2048-50b-wsd-s4,pretrain-pcc-reason-d2048-50b-wsd-s4,Đức Hoàng Đình,2026-05-15 05:53:26.030000,0
dfbjdsbds/pretrain-vanilla-d2048-50b-wsd-s4,pretrain-vanilla-d2048-50b-wsd-s4,Space_cowboy,2026-05-15 05:53:21.463000,0
annabee12/infer-vanilla-613m-s2,infer-vanilla-613m-s2,anna _bee,2026-05-15 04:23:36.980000,2
lamnguyenphuong/novamix,novamix,lamn17,2026-05-15 04:21:42.777000,2
mohamedamr992/easiest-way-to-run-nemotron3,Easiest_way_to_run_Nemotron3,Mohamed Amr992,2026-05-15 03:22:08.203000,2
dnglethnh/pretrain-vanilla-l16-1b-50b-wsd-s1,pretrain-vanilla-l16-1b-50b-wsd-s1,Dũng Lê Thành,2026-05-15 01:40:48.970000,0
markjcooper/thk-public-fork-2026-05-15-v14-kienngx,THK public fork 2026-05-15 v14 kienngx,Mark Cooper,2026-05-15 00:01:06.657000,1
nicholas33/nb153-nvidia-nemotron-inference,NB153 || NVIDIA NEMOTRON INFERENCE,NikolAiD153,2026-05-14 18:01:03.750000,0
markjcooper/thk-public-fork-2026-05-14-v12-kienngx,THK public fork 2026-05-14 v12 kienngx,Mark Cooper,2026-05-14 17:58:23.903000,1
markjcooper/thk-public-fork-2026-05-14-v11-kienngx,THK public fork 2026-05-14 v11 kienngx,Mark Cooper,2026-05-14 17:48:52.887000,1
tbmdemi/pretrain-pretrain-xloop-d2048-n4-50b-wsd-s3,pretrain-pretrain-xloop-d2048-n4-50b-wsd-s3,Trịnh Bình Minh,2026-05-14 17:39:42.330000,0
dungnguyenhuy/pretrain-pretrain-pcc-reason-d2048-50b-wsd-s3,pretrain-pretrain-pcc-reason-d2048-50b-wsd-s3,Dũng Nguyễn Huy,2026-05-14 17:39:36.403000,0
hiulnho/pretrain-pretrain-vanilla-d2048-50b-wsd-s3,pretrain-pretrain-vanilla-d2048-50b-wsd-s3,Hiếu Lê Nho,2026-05-14 17:39:32.300000,0
